Finalize,Verify,Follow-Up,Trapped Date,Is Import,Facility,Trap,Trap Is Offsite,Trapping Session Name,Target Species,Target Run,Trapping Session Comments,Fish ID,Count,Species,Run,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Living Status,Length,Age Designation,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria Start Date,Age Criteria End Date,Moved To Facility,Moved To,Moved To Location Type,Moved To Is Offsite,Offsite Owner Facility,Offsite Location Latitude,Offsite Location Longitude,Offsite Location Description,Disposition,Release Site,Release Site Latitude,Release Site Longitude,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,Samples,Conditions,Recap,Injected,Weight,Notes,Group Notes,Import Custom
FALSE,FALSE,FALSE,7/26/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/26/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,647,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,515,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,648,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,490,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lick Creek,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,SNOUT 17R1204,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,649,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,540,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lick Creek,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,650,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,875,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,LGH Imnaha Broodstock Holding,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,651,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,865,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,SCALE 297,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,652,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,570,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lick Creek,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,SNOUT 17R1205,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,653,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,870,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,654,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,750,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,655,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,750,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,656,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,800,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,SCALE 298,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,657,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,500,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/27/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/27/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,658,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,1045,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,SCALE 299,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/26/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/26/2017 Imnaha River Weir 8:00 AM PST,Bull Trout,NA,Trapped at 8:48 a.m.  Released at 9:10 a.m.,93,1,Bull Trout,NA,Unknown,Wild,( Existing Unclipped [Mark UNC]  ),Bull Trout,NA,NA,oregon,7/22/2025,Alive,565,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3DD.007771BEE6,NA,NA,FALSE,FALSE,NA,Total length = 568 mm,NA,NA
FALSE,FALSE,FALSE,7/20/2017,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 07/20/2017 Lookingglass  Upper Trap 8:00 AM PST,Chinook,Spring,NA,220,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,664,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 217,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/20/2017,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 07/20/2017 Lookingglass  Upper Trap 8:00 AM PST,Chinook,Spring,NA,221,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,697,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 218,CFD,FALSE,FALSE,NA,Tail degraded.,NA,NA
FALSE,FALSE,FALSE,7/20/2017,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 07/20/2017 Lookingglass  Upper Trap 8:00 AM PST,Chinook,Spring,NA,222,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,740,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,LGH Lookingglass Broodstock Holding,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,NA,NA,NA,ZIP 351,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/2/2017,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 08/02/2017 Lookingglass  Upper Trap 8:00 AM PST,Chinook,Spring,NA,223,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,665,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 223, SCALE 223",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/2/2017,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 08/02/2017 Lookingglass  Upper Trap 8:00 AM PST,Chinook,Spring,NA,224,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,546,Jack/Jill,TRUE,350,599,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/2/2017,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 08/02/2017 Lookingglass  Upper Trap 8:00 AM PST,Chinook,Spring,NA,225,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,490,Jack/Jill,TRUE,350,599,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/2/2017,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 08/02/2017 Lookingglass  Upper Trap 8:00 AM PST,Chinook,Spring,NA,226,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,483,Jack/Jill,TRUE,350,599,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/29/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/29/2017 Imnaha River Weir 8:00 AM PST,Bull Trout,NA,Trapped at 9:00AM. Released at 9:18AM.,94,1,Bull Trout,NA,Unknown,Wild,( Existing Unclipped [Mark UNC]  ),Bull Trout,NA,NA,oregon,7/22/2025,Alive,425,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3DD.0077750FB0,NA,NA,FALSE,FALSE,NA,Total length = 435,NA,NA
FALSE,FALSE,FALSE,8/1/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 08/01/2017 Imnaha River Weir 8:00 AM PST,Bull Trout,NA,Trapped at 8:45AM. Released at 9:10AM. Used new PIT reader.,95,1,Bull Trout,NA,Unknown,Wild,( Existing Unclipped [Mark UNC]  ),Bull Trout,NA,NA,oregon,7/22/2025,Alive,355,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3DD.0077758BAE,NA,NA,FALSE,FALSE,NA,Total length = 364,NA,NA
FALSE,FALSE,FALSE,8/3/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 08/03/2017 Imnaha River Weir 8:00 AM PST,Bull Trout,NA,Trapped at 8:19AM. Released at 8:35AM.,96,1,Bull Trout,NA,Unknown,Wild,( Existing Unclipped [Mark UNC]  ),Bull Trout,NA,NA,oregon,7/22/2025,Alive,669,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,NA,NA,NA,NA,NA,NA,NA,NA,3D9.1C2DE285AF,NA,NA,NA,TRUE,FALSE,NA,Total length = 681,NA,NA
FALSE,FALSE,FALSE,8/3/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 08/03/2017 Imnaha River Weir 8:00 AM PST,Bull Trout,NA,Trapped at 8:19AM. Released at 8:35AM.,97,1,Bull Trout,NA,Unknown,Wild,( Existing Unclipped [Mark UNC]  ),Bull Trout,NA,NA,oregon,7/22/2025,Alive,458,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,NA,NA,NA,NA,NA,NA,NA,NA,3D9.1C2DE1355E,NA,NA,NA,TRUE,FALSE,NA,Total length = 463,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,659,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,785,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Lick Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Lick Creek,45.1800003051758,-117.019996643066,Natural Spawning,AD,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,660,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,957,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,SCALE 300,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,661,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,750,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Lick Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Lick Creek,45.1800003051758,-117.019996643066,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,662,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,770,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Lick Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Lick Creek,45.1800003051758,-117.019996643066,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,663,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,780,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.0077B630D8,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,664,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,825,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Lick Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Lick Creek,45.1800003051758,-117.019996643066,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,665,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,740,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Lick Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Lick Creek,45.1800003051758,-117.019996643066,Natural Spawning,AD,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,666,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,810,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Lick Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Lick Creek,45.1800003051758,-117.019996643066,Natural Spawning,AD,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,667,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,795,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Lick Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Lick Creek,45.1800003051758,-117.019996643066,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,668,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,760,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,SCALE 250,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,669,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,905,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Lick Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Lick Creek,45.1800003051758,-117.019996643066,Natural Spawning,AD,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/28/2017 Imnaha River Weir 8:00 AM PST,Chinook,Summer,NA,670,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,530,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
